,TreeID,qSpecies,qAddress,qSiteInfo,DBH,PlotSize,Latitude,Longitude,species,sites
3649,4074,Maytenus boaria :: Mayten,3179 Cesar Chavez St,Sidewalk: Curb side : Cutout,3.0,3X3,37.748143932304394,-122.413101031186,Maytenus,Sidewalk
3650,2491,Metrosideros excelsa :: New Zealand Xmas Tree,93X Roosevelt Way,Sidewalk: Curb side : Cutout,18.0,3x3,37.766644396956394,-122.438211144144,Metrosideros,Sidewalk
3651,582,Trachycarpus fortunei :: Windmill Palm,3013 24th St,Sidewalk: Curb side : Cutout,12.0,3x3,37.7525400594852,-122.41238111940099,Trachycarpus,Sidewalk
3652,4884,Acacia melanoxylon :: Blackwood Acacia,639X Dolores St,Sidewalk: Curb side : Cutout,70.0,4X4,37.7591541153895,-122.425708644037,Acacia,Sidewalk
3653,10185,Ligustrum lucidum :: Glossy Privet,1125 Guerrero St,Sidewalk: Curb side : Cutout,12.0,3X3,37.7531656854677,-122.422880028901,Ligustrum,Sidewalk
3654,16053,Metrosideros excelsa :: New Zealand Xmas Tree,211 Monterey Blvd,Sidewalk: Curb side : Cutout,12.0,3X3,37.731465658703,-122.440052167884,Metrosideros,Sidewalk
3655,10152,Geijera parviflora :: Australian Willow,981 Guerrero St,Sidewalk: Curb side : Cutout,6.0,3X3,37.7555507693625,-122.42310291418801,Geijera,Sidewalk
3656,28747,Tristaniopsis laurina :: Swamp Myrtle,802 San Jose Ave,Sidewalk: Curb side : Cutout,3.0,3X3,37.7421188873695,-122.423513739777,Tristaniopsis,Sidewalk
3657,9376,Acacia melanoxylon :: Blackwood Acacia,312 Gold Mine Dr,Sidewalk: Curb side : Cutout,35.0,2X2,37.7403100728411,-122.43879778721501,Acacia,Sidewalk
3658,7640,Ginkgo biloba :: Maidenhair Tree,3284 Folsom St,Sidewalk: Curb side : Cutout,18.0,3X3,37.7454127227234,-122.41351431286199,Ginkgo,Sidewalk
3659,15672,Tristaniopsis laurina :: Swamp Myrtle,3950X Mission St,Sidewalk: Curb side : Cutout,6.0,3X3,37.734510742648,-122.425699026425,Tristaniopsis,Sidewalk
3660,10155,Geijera parviflora :: Australian Willow,988 Guerrero St,Sidewalk: Curb side : Cutout,12.0,2x2,37.7553647787894,-122.423324590769,Geijera,Sidewalk
3661,674,Pittosporum undulatum :: Victorian Box,3316 24th St,Sidewalk: Curb side : Cutout,18.0,4X4,37.7522895110698,-122.41860167513599,Pittosporum,Sidewalk
3662,17231,Corymbia ficifolia :: Red Flowering Gum,5 Ora Way,Sidewalk: Curb side : Cutout,100.0,3X3,37.7423044507995,-122.438472666097,Corymbia,Sidewalk
3663,5696,Cordyline australis :: Dracena Palm,1552 Dolores St,Sidewalk: Curb side : Cutout,6.0,3x3,37.7445098618418,-122.42460847732201,Cordyline,Sidewalk
3664,5449,Magnolia grandiflora :: Southern Magnolia,513 Dolores St,Sidewalk: Curb side : Cutout,22.0,3X3,37.761139542381294,-122.425894695777,Magnolia,Sidewalk
3665,4431,Eucalyptus sideroxylon :: Red Ironbark,1195 Church St,Sidewalk: Curb side : Cutout,18.0,3X3,37.7518068485257,-122.427350018309,Eucalyptus,Sidewalk
3666,17052,Tristania conferta ::,1255 Oak St,Sidewalk: Curb side : Cutout,6.0,3X3,37.7727508752792,-122.439879428361,Tristania,Sidewalk
3667,104,Maytenus boaria :: Mayten,903 14th St,Sidewalk: Curb side : Cutout,25.0,3X3,37.7673655732026,-122.433839182638,Maytenus,Sidewalk
3668,5339,Magnolia grandiflora :: Southern Magnolia,161 Dolores St,Sidewalk: Curb side : Cutout,6.0,3X3,37.766847238139796,-122.426455756728,Magnolia,Sidewalk
3669,9672,Lophostemon confertus :: Brisbane Box,211 Gough St,Sidewalk: Curb side : Cutout,3.0,3x3,37.7753126530855,-122.422743843047,Lophostemon,Sidewalk
3670,5561,Magnolia grandiflora :: Southern Magnolia,987 Dolores St,Sidewalk: Curb side : Cutout,28.0,3X3,37.75365350472929,-122.42518057112301,Magnolia,Sidewalk
3671,89429,Laurus nobilis :: Sweet Bay: Grecian Laurel,2608 Anza St,Sidewalk: Curb side : Cutout,3.0,3x3,37.778620499636,-122.476287153711,Laurus,Sidewalk
3672,12164,Tristaniopsis laurina :: Swamp Myrtle,1439X La Salle Ave,Sidewalk: Curb side : Cutout,3.0,3X3,37.7340798748876,-122.38587626093799,Tristaniopsis,Sidewalk
3673,19153,Pittosporum undulatum :: Victorian Box,62 Sanchez St,Sidewalk: Curb side : Cutout,15.0,3X3,37.7683023699799,-122.43135028639601,Pittosporum,Sidewalk
3674,7569,Ulmus parvifolia :: Chinese Elm,2951 Folsom St,Sidewalk: Curb side : Cutout,60.0,5x5,37.750053199295,-122.413763698449,Ulmus,Sidewalk
3675,5772,Lophostemon confertus :: Brisbane Box,462 Duboce Ave,Sidewalk: Curb side : Cutout,12.0,3X3,37.7694363584255,-122.43077493433998,Lophostemon,Sidewalk
3676,10156,Lophostemon confertus :: Brisbane Box,998 Guerrero St,Sidewalk: Curb side : Cutout,8.0,3x3,37.7553149491356,-122.423313367215,Lophostemon,Sidewalk
3677,2110,Corymbia ficifolia :: Red Flowering Gum,1041 Bosworth St,Sidewalk: Curb side : Cutout,3.0,3X3,37.734274477972896,-122.43837273163601,Corymbia,Sidewalk
3678,15667,Tristaniopsis laurina :: Swamp Myrtle,3932 Mission St,Sidewalk: Curb side : Cutout,6.0,3X3,37.734778797372705,-122.42542754833401,Tristaniopsis,Sidewalk
3679,16293,Metrosideros excelsa :: New Zealand Xmas Tree,714 Monterey Blvd,Sidewalk: Curb side : Cutout,12.0,3X3,37.7316290565332,-122.45158018689301,Metrosideros,Sidewalk
3680,4234,Prunus serrulata 'Kwanzan' :: Kwanzan Flowering Cherry,4013X Cesar Chavez St,Sidewalk: Curb side : Cutout,3.0,3x3,37.7474804205949,-122.429589821227,Prunus,Sidewalk
3681,22548,Myoporum laetum :: Myoporum,19 Topaz Way,Sidewalk: Curb side : Cutout,45.0,2X3,37.7425646201593,-122.437588228722,Myoporum,Sidewalk
3682,9363,Myoporum laetum :: Myoporum,256 Gold Mine Dr,Sidewalk: Curb side : Cutout,30.0,2x2,37.7415357993513,-122.43875065912901,Myoporum,Sidewalk
3683,10233,Hymenosporum flavum :: Sweet Shade,20 Haight St,Sidewalk: Curb side : Cutout,18.0,3X3,37.77316949126,-122.422720671561,Hymenosporum,Sidewalk
3684,122,Maytenus boaria :: Mayten,1012 14th St,Sidewalk: Curb side : Cutout,12.0,3X3,37.767368030136204,-122.436011549918,Maytenus,Sidewalk
3685,5565,Magnolia grandiflora :: Southern Magnolia,1006 Dolores St,Sidewalk: Curb side : Cutout,3.0,3X6,37.7531207175703,-122.42542579288,Magnolia,Sidewalk
3686,14143,Platanus x hispanica :: Sycamore: London Plane,1661 Market St,Sidewalk: Curb side : Cutout,18.0,4X4,37.7731095350221,-122.421609420851,Platanus,Sidewalk
3687,10894,Metrosideros excelsa :: New Zealand Xmas Tree,1300X Hudson Ave,Sidewalk: Curb side : Cutout,12.0,3X4,37.7346379721127,-122.382885962987,Metrosideros,Sidewalk
3688,91779,Platanus x hispanica 'Yarwood' :: Yarwood Sycamore,1184 Harrison St,Sidewalk: Curb side : Cutout,3.0,3x3,37.7740109351691,-122.408296453122,Platanus,Sidewalk
3689,437,Pittosporum undulatum :: Victorian Box,798X Dolores St,Sidewalk: Curb side : Cutout,3.0,6,37.7568089020259,-122.42578224725,Pittosporum,Sidewalk
3690,14405,Platanus x hispanica :: Sycamore: London Plane,2440 Market St,Sidewalk: Curb side : Cutout,45.0,3X3,37.7625797940428,-122.435801767745,Platanus,Sidewalk
3691,4157,Ficus microcarpa nitida 'Green Gem' :: Indian Laurel Fig Tree 'Green Gem',3731-3733 Cesar Chavez St,Sidewalk: Curb side : Cutout,12.0,3X3,37.7478696147883,-122.42331134107201,Ficus,Sidewalk
3692,4492,Pittosporum undulatum :: Victorian Box,1609 Church St,Sidewalk: Curb side : Cutout,6.0,3X3,37.744947638319005,-122.426678773304,Pittosporum,Sidewalk
3693,7570,Ulmus parvifolia :: Chinese Elm,2960 Folsom St,Sidewalk: Curb side : Cutout,60.0,3x3,37.7500148405247,-122.413945264386,Ulmus,Sidewalk
3694,5062,Metrosideros excelsa :: New Zealand Xmas Tree,5525 Diamond Heights Blvd,Sidewalk: Curb side : Cutout,10.0,3X3,37.7393992925478,-122.436160085517,Metrosideros,Sidewalk
3695,2364,Liquidambar styraciflua :: American Sweet Gum,2483 Bryant St,Sidewalk: Curb side : Cutout,18.0,3X3,37.754717859559996,-122.40920359338499,Liquidambar,Sidewalk
3696,546,Chamaerops humilis :: Mediterranean Fan Palm,2884 24th St,Sidewalk: Curb side : Cutout,18.0,3X3,37.752812718682996,-122.409937408543,Chamaerops,Sidewalk
3697,108,Maytenus boaria :: Mayten,939 14th St,Sidewalk: Curb side : Cutout,25.0,3X3,37.7673492001289,-122.434278584211,Maytenus,Sidewalk
3698,19069,Ulmus pumila :: Siberian Elm,200 Sagamore St,Sidewalk: Curb side : Cutout,12.0,3X3,37.711496124512,-122.45913384457701,Ulmus,Sidewalk
3699,19341,Metrosideros excelsa :: New Zealand Xmas Tree,508 Shields St,Sidewalk: Curb side : Cutout,6.0,3X3,37.7179409702755,-122.467408952775,Metrosideros,Sidewalk
3700,5559,Schinus terebinthifolius :: Brazilian Pepper,984 Dolores St,Sidewalk: Curb side : Cutout,90.0,3X3,37.753763035857794,-122.425481873703,Schinus,Sidewalk
3701,25330,Metrosideros excelsa :: New Zealand Xmas Tree,841 Ocean Ave,Sidewalk: Curb side : Cutout,12.0,3X3,37.7228494448219,-122.45056653493299,Metrosideros,Sidewalk
3702,5582,Magnolia grandiflora :: Southern Magnolia,1064 Dolores St,Sidewalk: Curb side : Cutout,80.0,3X3,37.752362985666,-122.425340274538,Magnolia,Sidewalk
3703,7608,Ulmus parvifolia :: Chinese Elm,3201X Folsom St,Sidewalk: Curb side : Cutout,20.0,3x3,37.7468601509795,-122.413429987917,Ulmus,Sidewalk
3704,5594,Ficus microcarpa nitida 'Green Gem' :: Indian Laurel Fig Tree 'Green Gem',1100 Dolores St,Sidewalk: Curb side : Cutout,80.0,3x3,37.7517243815975,-122.425283262017,Ficus,Sidewalk
3705,15617,Maytenus boaria :: Mayten,3507 Mission St,Sidewalk: Curb side : Cutout,3.0,3X3,37.7408182786835,-122.42284340668999,Maytenus,Sidewalk
3706,5357,Magnolia grandiflora :: Southern Magnolia,225 Dolores St,Sidewalk: Curb side : Cutout,27.0,5,37.7658737130269,-122.426357660474,Magnolia,Sidewalk
3707,17087,Ficus retusa nitida :: Banyan Fig,1621 Oak St,Sidewalk: Curb side : Cutout,18.0,3x3,37.7719275511448,-122.446208630434,Ficus,Sidewalk
3708,16249,Metrosideros excelsa :: New Zealand Xmas Tree,618 Monterey Blvd,Sidewalk: Curb side : Cutout,12.0,3X3,37.731645902629,-122.449368889774,Metrosideros,Sidewalk
3709,10388,Tristania conferta ::,1354 Haight St,Sidewalk: Curb side : Cutout,3.0,3X3,37.770383228179895,-122.44452925228799,Tristania,Sidewalk
3710,15403,Pittosporum undulatum :: Victorian Box,2038 Mission St,Sidewalk: Curb side : Cutout,6.0,4X4,37.7643982540282,-122.419706809193,Pittosporum,Sidewalk
3711,1364,Tristaniopsis laurina :: Swamp Myrtle,25 Amethyst Way,Sidewalk: Curb side : Cutout,12.0,1X1,37.746184795201,-122.445745384538,Tristaniopsis,Sidewalk
3712,23654,Ulmus parvifolia :: Chinese Elm,228 Virginia Ave,Sidewalk: Curb side : Cutout,6.0,3X3,37.742142166343,-122.419205808214,Ulmus,Sidewalk
3713,29699,Olea europaea :: Olive Tree,1488X Guerrero St,Median : Cutout,3.0,,37.747401343192,-122.42240805210399,Olea,Median 
3714,89545,Lagunaria patersonii :: Primrose Tree,5328 Anza St,Sidewalk: Curb side : Cutout,3.0,3x3,37.7772927805161,-122.505528495685,Lagunaria,Sidewalk
3715,91934,Prunus serrulata 'Kwanzan' :: Kwanzan Flowering Cherry,1115 Irving St,Sidewalk: Curb side : Cutout,3.0,3x3,37.7638333412086,-122.46969443927,Prunus,Sidewalk
3716,25135,Phoenix canariensis :: Canary Island Date Palm,1700X Dolores St,Median : Cutout,90.0,20,37.742083304809206,-122.424219803815,Phoenix,Median 
3717,1995,Corymbia ficifolia :: Red Flowering Gum,170 Bocana St,Sidewalk: Curb side : Cutout,36.0,3X3,37.7412638200836,-122.41740525844801,Corymbia,Sidewalk
3718,7563,Ulmus parvifolia :: Chinese Elm,2928 Folsom St,Sidewalk: Curb side : Cutout,3.0,3x3,37.7503527158034,-122.413987266292,Ulmus,Sidewalk
3719,12959,Lophostemon confertus :: Brisbane Box,56 Lippard Ave,Sidewalk: Curb side : Cutout,12.0,3X3,37.734617804068705,-122.43566075943701,Lophostemon,Sidewalk
3720,5087,Corymbia ficifolia :: Red Flowering Gum,2580 Diamond St,Sidewalk: Curb side : Cutout,22.0,3X3,37.7376095220579,-122.43477115188801,Corymbia,Sidewalk
3721,16599,Corymbia ficifolia :: Red Flowering Gum,57 Noe St,Sidewalk: Curb side : Cutout,12.0,3X3,37.768190706574394,-122.433385270511,Corymbia,Sidewalk
3722,24536,Tristaniopsis laurina :: Swamp Myrtle,211 Cortland Ave,Sidewalk: Curb side : Cutout,6.0,3x3,37.7397114589031,-122.419433442813,Tristaniopsis,Sidewalk
3723,4173,Prunus serrulata 'Kwanzan' :: Kwanzan Flowering Cherry,3807X Cesar Chavez St,Sidewalk: Curb side : Cutout,6.0,3X3,37.7477573856943,-122.42508423394301,Prunus,Sidewalk
3724,10151,Pittosporum undulatum :: Victorian Box,970 Guerrero St,Sidewalk: Curb side : Cutout,26.0,2x2,37.7556637547844,-122.423353081294,Pittosporum,Sidewalk
3725,7652,Ulmus parvifolia :: Chinese Elm,3316 Folsom St,Sidewalk: Curb side : Cutout,18.0,3x3,37.744795171769205,-122.41345593425301,Ulmus,Sidewalk
3726,4094,Platanus x hispanica :: Sycamore: London Plane,3300 Cesar Chavez St,Sidewalk: Curb side : Cutout,3.0,3X3,37.7483200753075,-122.41618279289499,Platanus,Sidewalk
3727,106,Maytenus boaria :: Mayten,927 14th St,Sidewalk: Curb side : Cutout,25.0,3X3,37.7673538775163,-122.434101048134,Maytenus,Sidewalk
3728,5351,Magnolia grandiflora :: Southern Magnolia,207 Dolores St,Sidewalk: Curb side : Cutout,3.0,4X4,37.7660848306774,-122.42636532811701,Magnolia,Sidewalk
3729,5502,Acacia melanoxylon :: Blackwood Acacia,769 Dolores St,Sidewalk: Curb side : Cutout,30.0,7x9,37.7571005081006,-122.42551892126998,Acacia,Sidewalk
3730,407,Ulmus americana :: American Elm,3826 19th Ave,Sidewalk: Curb side : Cutout,16.0,2X3,37.7191133102994,-122.47416280918002,Ulmus,Sidewalk
3731,26084,Tristaniopsis laurina :: Swamp Myrtle,145 Broad St,Sidewalk: Curb side : Cutout,11.0,3X3,37.713105618543,-122.457662291956,Tristaniopsis,Sidewalk
3732,7636,Ulmus parvifolia :: Chinese Elm,3268 Folsom St,Sidewalk: Curb side : Cutout,18.0,4X4,37.7457820194342,-122.41352858328999,Ulmus,Sidewalk
3733,14209,Platanus x hispanica :: Sycamore: London Plane,1930 Market St,Sidewalk: Curb side : Cutout,12.0,4x4,37.7703686491724,-122.42554564264401,Platanus,Sidewalk
3734,16596,Pittosporum undulatum :: Victorian Box,47 Noe St,Sidewalk: Curb side : Cutout,12.0,3X3,37.768325664238404,-122.433397984238,Pittosporum,Sidewalk
3735,26905,Eucalyptus polyanthemos :: Silver Dollar Eucalyptus,10 Caine Ave,Median : Cutout,12.0,10,37.7179470200262,-122.449998089654,Eucalyptus,Median 
3736,562,Ginkgo biloba 'Princeton Sentry' :: Princeton Sentry Maidenhair,2946 24th St,Sidewalk: Curb side : Cutout,3.0,3x3,37.752745265894106,-122.410844191525,Ginkgo,Sidewalk
3737,4318,Corymbia ficifolia :: Red Flowering Gum,20X Brompton Ave,Sidewalk: Curb side : Cutout,18.0,3X3,37.7345307155218,-122.434797975952,Corymbia,Sidewalk
3738,20113,Ficus nitida :: Laurel Fig,800X OAK ST,Sidewalk: Curb side : Cutout,24.0,3X3,37.773650656395205,-122.43329013413602,Ficus,Sidewalk
3739,1593,Pittosporum undulatum :: Victorian Box,699 Arguello Blvd,Sidewalk: Curb side : Cutout,90.0,3X3,37.7777230574603,-122.458736017911,Pittosporum,Sidewalk
3740,91743,Pistacia chinensis :: Chinese Pistache,2708 Harrison St,Sidewalk: Curb side : Cutout,3.0,3x3,37.7540553520509,-122.412100523216,Pistacia,Sidewalk
3741,5428,Acacia melanoxylon :: Blackwood Acacia,465 Dolores St,Sidewalk: Curb side : Cutout,22.0,4X4,37.7618938127809,-122.425972149892,Acacia,Sidewalk
3742,23004,Platanus racemosa :: California Sycamore,762 Valencia St,Sidewalk: Curb side : Cutout,7.0,3X3,37.760763904540894,-122.42159929989401,Platanus,Sidewalk
3743,16212,Corymbia ficifolia :: Red Flowering Gum,534 Monterey Blvd,Sidewalk: Curb side : Cutout,18.0,3X3,37.73165355946,-122.447396729574,Corymbia,Sidewalk
3744,17069,Ficus retusa nitida :: Banyan Fig,1407 Oak St,Sidewalk: Curb side : Cutout,18.0,3X3,37.7723931405508,-122.442585770509,Ficus,Sidewalk
3745,16279,Lophostemon confertus :: Brisbane Box,696 Monterey Blvd,Sidewalk: Curb side : Cutout,3.0,3x3,37.731632885829704,-122.450925705256,Lophostemon,Sidewalk
3746,18480,Ficus microcarpa nitida 'Green Gem' :: Indian Laurel Fig Tree 'Green Gem',1298 Potrero Ave,Sidewalk: Curb side : Cutout,24.0,3x3,37.751491708090896,-122.406325925618,Ficus,Sidewalk
3747,4415,Ficus microcarpa nitida 'Green Gem' :: Indian Laurel Fig Tree 'Green Gem',1124 Church St,Sidewalk: Curb side : Cutout,12.0,3X3,37.7528299865372,-122.42765094045299,Ficus,Sidewalk
3748,24367,Ginkgo biloba :: Maidenhair Tree,128 Duboce Ave,Sidewalk: Curb side : Cutout,3.0,3X3,37.7699203168954,-122.423046461931,Ginkgo,Sidewalk
3749,25239,Eucalyptus robusta :: Swamp mahogany,1199X Ocean Ave,Sidewalk: Curb side : Cutout,24.0,3x3,37.7235388978416,-122.454987105753,Eucalyptus,Sidewalk
3750,15382,Washingtonia robusta :: Mexican Fan Palm,1999X Mission St,Sidewalk: Curb side : Cutout,12.0,4X4,37.7652041631326,-122.419578496054,Washingtonia,Sidewalk
3751,15575,Solanum rantonnetti ::,3120 Mission St,Sidewalk: Curb side : Cutout,3.0,3X3,37.7475393853778,-122.418737080966,Solanum,Sidewalk
3752,27275,Arbutus unedo :: Strawberry Tree,223X Duboce Ave,Sidewalk: Curb side : Cutout,3.0,3X3,37.7696047286145,-122.424976596817,Arbutus,Sidewalk
3753,3894,Lophostemon confertus :: Brisbane Box,52 Castro St,Sidewalk: Curb side : Cutout,12.0,3X3,37.7682553138726,-122.43581721268801,Lophostemon,Sidewalk
3754,4192,Maytenus boaria :: Mayten,3863 Cesar Chavez St,Sidewalk: Curb side : Cutout,6.0,3X3,37.747686507442296,-122.426171458566,Maytenus,Sidewalk
3755,9994,Prunus cerasifera :: Cherry Plum,102 Guerrero St,Sidewalk: Curb side : Cutout,12.0,2X2,37.7695861126487,-122.424688040346,Prunus,Sidewalk
3756,10149,Ficus microcarpa nitida 'Green Gem' :: Indian Laurel Fig Tree 'Green Gem',960 Guerrero St,Sidewalk: Curb side : Cutout,18.0,4x9,37.7557975424466,-122.423359988073,Ficus,Sidewalk
3757,16133,Corymbia ficifolia :: Red Flowering Gum,351 Monterey Blvd,Sidewalk: Curb side : Cutout,18.0,3X3,37.7314580252472,-122.443242645952,Corymbia,Sidewalk
3758,5109,Corymbia ficifolia :: Red Flowering Gum,2685 Diamond St,Sidewalk: Curb side : Cutout,18.0,3X3,37.736276291512,-122.434361081707,Corymbia,Sidewalk
3759,29568,Tristania conferta ::,1515 Ocean Ave,Sidewalk: Curb side : Cutout,12.0,3x3,37.7242872653999,-122.458537028286,Tristania,Sidewalk
3760,16623,Ceratonia siliqua :: Carob,136 Noe St,Sidewalk: Curb side : Cutout,18.0,3x3,37.7668687081336,-122.433438380285,Ceratonia,Sidewalk
3761,16294,Metrosideros excelsa :: New Zealand Xmas Tree,715 Monterey Blvd,Sidewalk: Curb side : Cutout,12.0,3X3,37.7314238510103,-122.45167291868201,Metrosideros,Sidewalk
3762,9801,Platanus x hispanica :: Sycamore: London Plane,1010 Gough St,Sidewalk: Curb side : Cutout,40.0,3X3,37.7826507298416,-122.42401374822201,Platanus,Sidewalk
3763,10011,Ligustrum lucidum :: Glossy Privet,198 Guerrero St,Sidewalk: Curb side : Cutout,25.0,2X3,37.76819027309789,-122.424555388522,Ligustrum,Sidewalk
3764,14290,Platanus x hispanica :: Sycamore: London Plane,2154 Market St,Sidewalk: Curb side : Cutout,3.0,4X4,37.7668609279627,-122.429969516502,Platanus,Sidewalk
3765,23124,Lophostemon confertus :: Brisbane Box,1501 Valencia St,Sidewalk: Curb side : Cutout,18.0,3X3,37.7485592509044,-122.42020964046101,Lophostemon,Sidewalk
3766,28566,Platanus x hispanica :: Sycamore: London Plane,3400 Mission St,Sidewalk: Curb side : Cutout,3.0,4X4,37.7420782255875,-122.422260845842,Platanus,Sidewalk
3767,18757,Metrosideros excelsa :: New Zealand Xmas Tree,254 Roosevelt Way,Sidewalk: Curb side : Cutout,18.0,3X3,37.7658979245608,-122.44052847222099,Metrosideros,Sidewalk
3768,5712,Cordyline australis :: Dracena Palm,1617 Dolores St,Sidewalk: Curb side : Cutout,90.0,3X3,37.743520580615,-122.42420231019501,Cordyline,Sidewalk
3769,2552,Prunus serrulata 'Kwanzan' :: Kwanzan Flowering Cherry,59 Burnside Ave,Sidewalk: Curb side : Cutout,25.0,3X3,37.7347041848314,-122.43823489701799,Prunus,Sidewalk
3770,9404,Acacia melanoxylon :: Blackwood Acacia,467 Gold Mine Dr,Sidewalk: Curb side : Cutout,12.0,3X3,37.7397860891552,-122.436738078025,Acacia,Sidewalk
3771,15668,Tristaniopsis laurina :: Swamp Myrtle,3934 Mission St,Sidewalk: Curb side : Cutout,6.0,3X3,37.7347287789533,-122.42548143559401,Tristaniopsis,Sidewalk
3772,23684,Tristaniopsis laurina :: Swamp Myrtle,328 Virginia Ave,Sidewalk: Curb side : Cutout,3.0,3X3,37.7412311144259,-122.418872818041,Tristaniopsis,Sidewalk
3773,14335,Platanus x hispanica :: Sycamore: London Plane,2255 Market St,Sidewalk: Curb side : Cutout,12.0,4X4,37.764969489074,-122.431941613022,Platanus,Sidewalk
3774,9521,Pittosporum undulatum :: Victorian Box,1050 Golden Gate Ave,Sidewalk: Curb side : Cutout,12.0,3X3,37.780194657565,-122.427876321238,Pittosporum,Sidewalk
3775,3134,Platanus x hispanica :: Sycamore: London Plane,3286X California St,Sidewalk: Curb side : Cutout,18.0,3X5,37.787147908924496,-122.44823960122,Platanus,Sidewalk
3776,10071,Geijera parviflora :: Australian Willow,563 Guerrero St,Sidewalk: Curb side : Cutout,12.0,2x3,37.7622263784702,-122.423743116346,Geijera,Sidewalk
3777,14344,Platanus x hispanica :: Sycamore: London Plane,2281 Market St,Sidewalk: Curb side : Cutout,12.0,4X4,37.7646210131915,-122.43237979945299,Platanus,Sidewalk
3778,6969,Tristania conferta ::,735 Fell St,Sidewalk: Curb side : Cutout,6.0,3X3,37.774918042861295,-122.43029214121701,Tristania,Sidewalk
3779,14297,Platanus x hispanica :: Sycamore: London Plane,2175 Market St,Sidewalk: Curb side : Cutout,12.0,4X4,37.7661917503232,-122.430416664623,Platanus,Sidewalk
3780,5177,Pittosporum undulatum :: Victorian Box,1075X Oak St,Sidewalk: Curb side : Cutout,35.0,3X3,37.773084583474706,-122.43721561307501,Pittosporum,Sidewalk
3781,10095,Tristaniopsis laurina 'Elegant' :: Small-leaf Tristania 'Elegant',727 Guerrero St,Sidewalk: Curb side : Cutout,3.0,2X2,37.759449920391,-122.423474060781,Tristaniopsis,Sidewalk
3782,10031,Ligustrum lucidum :: Glossy Privet,310 Guerrero St,Sidewalk: Curb side : Cutout,100.0,2x3,37.7661231103266,-122.42435532265301,Ligustrum,Sidewalk
3783,25148,Phoenix canariensis :: Canary Island Date Palm,2X Dolores St,Median : Cutout,80.0,20,37.7687753648286,-122.426768919571,Phoenix,Median 
3784,90355,Tristaniopsis laurina 'Elegant' :: Small-leaf Tristania 'Elegant',745 Balboa St,Sidewalk: Curb side : Cutout,3.0,3x3,37.777023672198794,-122.46696097646699,Tristaniopsis,Sidewalk
3785,16309,Chamaerops humilis :: Mediterranean Fan Palm,700X Monterey Blvd,Median : Cutout,18.0,5,37.7315332040811,-122.45138725623801,Chamaerops,Median 
3786,10356,Lophostemon confertus :: Brisbane Box,1042 Haight St,Sidewalk: Curb side : Cutout,3.0,3X4,37.771043022581,-122.439469258885,Lophostemon,Sidewalk
3787,15447,Washingtonia robusta :: Mexican Fan Palm,2268 Mission St,Sidewalk: Curb side : Cutout,18.0,4X4,37.7607329624144,-122.41935518891,Washingtonia,Sidewalk
3788,14310,Platanus x hispanica :: Sycamore: London Plane,2195 Market St,Sidewalk: Curb side : Cutout,12.0,4X4,37.7658593487641,-122.43079807562401,Platanus,Sidewalk
3789,3897,Lophostemon confertus :: Brisbane Box,64 Castro St,Sidewalk: Curb side : Cutout,3.0,3X3,37.768024162020104,-122.43578270392901,Lophostemon,Sidewalk
3790,17054,Prunus cerasifera :: Cherry Plum,1267 Oak St,Sidewalk: Curb side : Cutout,12.0,3X3,37.77271340359871,-122.44015910616301,Prunus,Sidewalk
3791,24551,Metrosideros excelsa :: New Zealand Xmas Tree,328 Cortland Ave,Sidewalk: Curb side : Cutout,45.0,3X3,37.73913767527021,-122.41792852270001,Metrosideros,Sidewalk
3792,29706,Chamaerops humilis :: Mediterranean Fan Palm,1594X Guerrero St,Median : Cutout,3.0,,37.745760475271204,-122.422251139273,Chamaerops,Median 
3793,4835,Eucalyptus sideroxylon :: Red Ironbark,115 Cortland Ave,Sidewalk: Curb side : Cutout,24.0,3x3,37.7401548759573,-122.420558792379,Eucalyptus,Sidewalk
3794,14255,Platanus x hispanica :: Sycamore: London Plane,2041 Market St,Sidewalk: Curb side : Cutout,12.0,4X4,37.768292057973,-122.42772107353001,Platanus,Sidewalk
3795,24603,Ficus microcarpa :: Chinese Banyan,407 Cortland Ave,Sidewalk: Curb side : Cutout,12.0,2X2,37.739220807683296,-122.41756600326401,Ficus,Sidewalk
3796,520,Ficus retusa nitida :: Banyan Fig,2809 24th St,Sidewalk: Curb side : Cutout,20.0,5x5,37.752774611473995,-122.408446912653,Ficus,Sidewalk
3797,58,Maytenus boaria :: Mayten,831 14th St,Sidewalk: Curb side : Cutout,25.0,3X3,37.767488346823896,-122.432018643671,Maytenus,Sidewalk
3798,26708,Eucalyptus polyanthemos :: Silver Dollar Eucalyptus,88X Noe St,Median : Cutout,12.0,3,37.767567597789295,-122.43339798423,Eucalyptus,Median 
3799,29257,Lophostemon confertus :: Brisbane Box,300X Portola Dr,Median : Cutout,3.0,3X3,37.7469258104704,-122.445244250841,Lophostemon,Median 
3800,5625,Magnolia grandiflora :: Southern Magnolia,1212 Dolores St,Sidewalk: Curb side : Cutout,35.0,3X3,37.7496893974585,-122.42510815232201,Magnolia,Sidewalk
3801,24919,Lophostemon confertus :: Brisbane Box,1037 Valencia St,Sidewalk: Curb side : Cutout,20.0,3X3,37.756278838019,-122.42094559887501,Lophostemon,Sidewalk
3802,119914,Pinus radiata :: Monterey Pine,400X Brotherhood Way,Front Yard : Yard,,100x100,,,Pinus,Front Yard 
